id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1151942162487156739,Thu Jul 18 19:49:48 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",RT @AyeshaRahimCCIO: So enormously proud of my colleagues launching the @NetworkShuri @DHSummerSchools championing… https://t.co/PbBJDCLqVD,RT AyeshaRahimCCIO So enormously proud colleagues launching NetworkShuri DHSummerSchools championing… https //t.co/PbBJDCLqVD,"Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0,en,1,0,AlanMuttonUK,False,,"AyeshaRahimCCIO, NetworkShuri, DHSummerSchools","Basildon, East",
1151942159303618563,Thu Jul 18 19:49:47 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","RT @ipfconline1: Top 12 Use Cases of Natural Language Processing in Healthcare 

https://t.co/ovqDH9PhPB v/… https://t.co/EiGVDUCpvS",RT ipfconline1 Top 12 Use Cases Natural Language Processing Healthcare https //t.co/ovqDH9PhPB v/… https //t.co/EiGVDUCpvS,"Sentiment(polarity=0.3, subjectivity=0.45)",0.3,0.45,en,0,0,AlanMuttonUK,False,,ipfconline1,"Basildon, East",
1151941866071515136,Thu Jul 18 19:48:37 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Jan_Parsons71: I think the PHT Digital Transformation team misinderstood me when I asked them to crater better impression with the Visu…,RT Jan_Parsons71 I think PHT Digital Transformation team misinderstood I asked crater better impression Visu…,"Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25,en,0,3,LiZRix_PHT,,,Jan_Parsons71,"Portsmouth, England",
1151941769489260544,Thu Jul 18 19:48:14 +0000 2019,"<a href=""http://www.pivotcloudsolutions.com"" rel=""nofollow"">PCStwitterApp</a>","RT @suzannemgeorge: In his blog, Adam Cartwright shares three targets for #digitaltransformation success. Read more about what it takes to…",RT suzannemgeorge In blog Adam Cartwright shares three targets digitaltransformation success Read takes to…,"Sentiment(polarity=0.3, subjectivity=0.0)",0.3,0.0,en,0,1,pivotcloud,,digitaltransformation,suzannemgeorge,Ireland,
1151941645287510017,Thu Jul 18 19:47:44 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @DukeCE: These 6 things will make or break an organization’s #digitaltransformation efforts, says Radhika Palany. https://t.co/r7n4cGBF3x",RT DukeCE These 6 things make break organization ’ digitaltransformation efforts says Radhika Palany https //t.co/r7n4cGBF3x,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,mchavezjr,False,digitaltransformation,DukeCE,"Durham, NC",
1151941566384263169,Thu Jul 18 19:47:26 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @AFourTech: An Example of a #Robotics Process Automation project approach. 

@MikeQuindazzi @PwC via @antgrasso 

@HarbRimah @Social_Mol…",RT AFourTech An Example Robotics Process Automation project approach MikeQuindazzi PwC via antgrasso HarbRimah Social_Mol…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,20,AghiathChbib,,Robotics,"AFourTech, MikeQuindazzi, PwC, antgrasso, HarbRimah",,
1151941446682812416,Thu Jul 18 19:46:57 +0000 2019,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","RPA + AI = Bringing structure to unstructured data.
 Great article, @InformationAge #ai #digitaltransformation #rpa… https://t.co/YPjLXy8kzy",RPA AI Bringing structure unstructured data Great article InformationAge ai digitaltransformation rpa… https //t.co/YPjLXy8kzy,"Sentiment(polarity=0.8, subjectivity=0.75)",0.8,0.75,en,0,0,CathCalarco,False,"ai, digitaltransformation, rpa",InformationAge,"Los Gatos, CA",
1151941355129704449,Thu Jul 18 19:46:35 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @TamaraMcCleary: The Metamorphosis: #AI will bring many wonders. It may also destabilize everything from nuclear détente to human friend…,RT TamaraMcCleary The Metamorphosis AI bring many wonders It may also destabilize everything nuclear détente human friend…,"Sentiment(polarity=0.25, subjectivity=0.3)",0.25,0.3,en,0,31,ilrifugiodeives,,AI,TamaraMcCleary,,
1151941312410558464,Thu Jul 18 19:46:25 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @HealCircle: Damon Hostin from Precision Medicine Alliance with @reenajadhav @vatortv at SplashX #inventhealth on healthcare disruption…,RT HealCircle Damon Hostin Precision Medicine Alliance reenajadhav vatortv SplashX inventhealth healthcare disruption…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,hrgohil2,,inventhealth,"HealCircle, reenajadhav, vatortv","Pleasanton, CA",
1151941209704677376,Thu Jul 18 19:46:01 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @HealCircle: Hubert Zajicek @HubertZajicek from @HWildCatters with @reenajadhav @vatortv at SplashX #inventhealth on healthcare disrupti…,RT HealCircle Hubert Zajicek HubertZajicek HWildCatters reenajadhav vatortv SplashX inventhealth healthcare disrupti…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,hrgohil2,,inventhealth,"HealCircle, HubertZajicek, HWildCatters, reenajadhav, vatortv","Pleasanton, CA",
1151941179719737344,Thu Jul 18 19:45:53 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Ronald_vanLoon: #MixedReality in the Operating Room
by @VRScout |

#InternetOfThings #IoT #VirtualReality #AR #AugmentedReality #Digita…",RT Ronald_vanLoon MixedReality Operating Room VRScout InternetOfThings IoT VirtualReality AR AugmentedReality Digita…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,15,CloutApps,,"MixedReality, InternetOfThings, IoT, VirtualReality, AR, AugmentedReality","Ronald_vanLoon, VRScout",World Wide,
1151941085666664449,Thu Jul 18 19:45:31 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MartinBell1966: Great to hear @nickisnpdx #pinksocks story. A great #Healthchat in Leeds 😀👍

Good catch up with @GeoffSchrecker @NiallR…",RT MartinBell1966 Great hear nickisnpdx pinksocks story A great Healthchat Leeds 😀👍 Good catch GeoffSchrecker NiallR…,"Sentiment(polarity=0.7666666666666666, subjectivity=0.7000000000000001)",0.7666666666666666,0.7000000000000001,en,0,6,RoyLilley,,"pinksocks, Healthchat","MartinBell1966, nickisnpdx, GeoffSchrecker",London,
1151941052355321856,Thu Jul 18 19:45:23 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @HealCircle: Fran Ayalasomayajula from @HP with @reenajadhav @vatortv at SplashX #inventhealth on healthcare disruption #vatorx #hp #sta…,RT HealCircle Fran Ayalasomayajula HP reenajadhav vatortv SplashX inventhealth healthcare disruption vatorx hp sta…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,hrgohil2,,"inventhealth, vatorx, hp","HealCircle, HP, reenajadhav, vatortv","Pleasanton, CA",
1151941016632487936,Thu Jul 18 19:45:15 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @UiPath: .#AutomationFirst is a mindset. It is about changing your culture to embrace #RPA from the c-level and your employees at the sa…,RT UiPath AutomationFirst mindset It changing culture embrace RPA c-level employees sa…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,11,DimpleVohra1,,"AutomationFirst, RPA",UiPath,,
1151940805717721088,Thu Jul 18 19:44:24 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BernardJTyson: We’re constantly finding high-tech, high-touch ways to take care of our patients. I saw this firsthand at @KPNorthwest.…",RT BernardJTyson We ’ constantly finding high-tech high-touch ways take care patients I saw firsthand KPNorthwest.…,"Sentiment(polarity=0.0, subjectivity=0.3333333333333333)",0.0,0.3333333333333333,en,0,6,hrgohil2,,,"BernardJTyson, KPNorthwest","Pleasanton, CA",
1151940801871659009,Thu Jul 18 19:44:23 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Digital Impact on the #DataCenter learning lots at WTA meeting today! #buzzwords #DigitalTransformation https://t.co/sopioGKUXC,Digital Impact DataCenter learning lots WTA meeting today buzzwords DigitalTransformation https //t.co/sopioGKUXC,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,CR_Tdog,False,"DataCenter, buzzwords, DigitalTransformation",,,"[[-88.04558329626042, 43.06455850036747], [-88.04558329626042, 43.06455850036747], [-88.04558329626042, 43.06455850036747], [-88.04558329626042, 43.06455850036747]]"
1151940599341363203,Thu Jul 18 19:43:35 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",55% of startups have already adopted a digital business strategy compared to 38% of traditional enterprises.… https://t.co/w72VMB7U3L,55 startups already adopted digital business strategy compared 38 traditional enterprises.… https //t.co/w72VMB7U3L,"Sentiment(polarity=0.0, subjectivity=0.375)",0.0,0.375,en,0,0,MarkKhabosha,False,,,"San Diego, CA",
1151940574120960001,Thu Jul 18 19:43:29 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @antgrasso: Collaboration between financial technology startups and established banks sounds good in theory, but may be difficult in pra…",RT antgrasso Collaboration financial technology startups established banks sounds good theory may difficult pra…,"Sentiment(polarity=0.06666666666666665, subjectivity=0.5333333333333333)",0.06666666666666665,0.5333333333333333,en,0,44,agrassoblog,,,antgrasso,Africa & Asia,
1151940399067480064,Thu Jul 18 19:42:47 +0000 2019,"<a href=""https://nositeforabot.com"" rel=""nofollow"">Neffasta</a>",RT @IngramMicroInc: Ingram Micro makes big #Cloud and #IoT investments in #Colombia to help businesses reach new levels of success in their…,RT IngramMicroInc Ingram Micro makes big Cloud IoT investments Colombia help businesses reach new levels success their…,"Sentiment(polarity=0.14545454545454545, subjectivity=0.18484848484848485)",0.14545454545454545,0.18484848484848485,en,0,1,NeffastaTrejos,,"Cloud, IoT, Colombia",IngramMicroInc,,
1151940360978993152,Thu Jul 18 19:42:38 +0000 2019,"<a href=""http://www.pivotcloudsolutions.com"" rel=""nofollow"">PCStwitterApp</a>",RT @Intellyx: Edgeworx: Cloud-Native Edge Computing - @EdgeworxIO extends @kubernetesio to the #edge to #abstract the underlying hardware &amp;…,RT Intellyx Edgeworx Cloud-Native Edge Computing EdgeworxIO extends kubernetesio edge abstract underlying hardware amp …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,pivotcloud,,"edge, abstract","Intellyx, EdgeworxIO, kubernetesio",Ireland,
1151940286781591552,Thu Jul 18 19:42:21 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CRudinschi: 🔎 What are the big things industrial companies are trying to accomplish? 
🔎 How are they going about it? 
🔎 What are the ke…",RT CRudinschi 🔎 What big things industrial companies trying accomplish 🔎 How going 🔎 What ke…,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,0,6,FredrickMandiz1,,,CRudinschi,,
1151940219182243841,Thu Jul 18 19:42:04 +0000 2019,"<a href=""https://curiousluke.com"" rel=""nofollow"">RTML</a>",RT @ConnectedWMag: Denise McCutchen Grace @Concentrix is responsible for a staff of 265 technology professionals. https://t.co/iFQfEO8JRa #…,RT ConnectedWMag Denise McCutchen Grace Concentrix responsible staff 265 technology professionals https //t.co/iFQfEO8JRa …,"Sentiment(polarity=0.2, subjectivity=0.55)",0.2,0.55,en,0,0,TheCuriousLuke,False,,"ConnectedWMag, Concentrix",Switzerland,
1151940208058937345,Thu Jul 18 19:42:02 +0000 2019,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",🔹 #ConnectedHealth: The vision of #EmpoweredWellness. #telehealth #telemedicine #connectedcare… https://t.co/uX68ArrIRM,🔹 ConnectedHealth The vision EmpoweredWellness telehealth telemedicine connectedcare… https //t.co/uX68ArrIRM,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Ingenium_HA,False,"ConnectedHealth, EmpoweredWellness, telehealth, telemedicine, connectedcare",,United States,
1151940185321590785,Thu Jul 18 19:41:56 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @antgrasso  
Enterprises need to become digitally consumable, fully integrated, and agile as their businesses ar… https://t.co/yLivEUnHha",RT antgrasso Enterprises need become digitally consumable fully integrated agile businesses ar… https //t.co/yLivEUnHha,"Sentiment(polarity=0.25, subjectivity=0.375)",0.25,0.375,en,4,1,sheyllabs,False,,antgrasso,"Amsterdam, The Netherlands","[[4.7288999, 52.2782266], [5.0792072, 52.2782266], [5.0792072, 52.4312289], [4.7288999, 52.4312289]]"
1151940126739783684,Thu Jul 18 19:41:42 +0000 2019,"<a href=""https://www.sankalpsaxena.com"" rel=""nofollow"">RT #MachineLearning</a>",RT @ConnectedWMag: Denise McCutchen Grace @Concentrix is responsible for a staff of 265 technology professionals. https://t.co/iFQfEO8JRa #…,RT ConnectedWMag Denise McCutchen Grace Concentrix responsible staff 265 technology professionals https //t.co/iFQfEO8JRa …,"Sentiment(polarity=0.2, subjectivity=0.55)",0.2,0.55,en,0,4,_OliviaBot,False,,"ConnectedWMag, Concentrix",India,
1151940100588298240,Thu Jul 18 19:41:36 +0000 2019,"<a href=""https://www.sankalpsaxena.com"" rel=""nofollow"">RT #MachineLearning</a>","RT @Ei_Shane: How 'David' slays 'Goliath' in today's #software world: be nimble, focused on #UX &amp; employ guerilla warfare-like code to opti…",RT Ei_Shane How 'David slays 'Goliath today 's software world nimble focused UX amp employ guerilla warfare-like code opti…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,_OliviaBot,False,"software, UX",Ei_Shane,India,
1151940015070617600,Thu Jul 18 19:41:16 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @alvinfoo: The futuristic interactive kitchen table by IKEA

#AI #AR #VR #MR #DigitalTransformation #foodtech

@MHcommunicate @MHiesboec…",RT alvinfoo The futuristic interactive kitchen table IKEA AI AR VR MR DigitalTransformation foodtech MHcommunicate MHiesboec…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,75,CallisonMichael,,"AI, AR, VR, MR, DigitalTransformation, foodtech","alvinfoo, MHcommunicate","Phoenix, AZ",
1151939944308326400,Thu Jul 18 19:40:59 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","How 'David' slays 'Goliath' in today's #software world: be nimble, focused on #UX &amp; employ guerilla warfare-like co… https://t.co/eTFCUTd6Jl",How 'David slays 'Goliath today 's software world nimble focused UX amp employ guerilla warfare-like co… https //t.co/eTFCUTd6Jl,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,3,1,Ei_Shane,False,"software, UX",,,
1151939892781260800,Thu Jul 18 19:40:47 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @AurigaInc: #SoftwareDevelopment #Infographic 
by @AurigaInc | https://t.co/AZ2drRO6jy

#Software for #MedicalDevices: 6 Practices You S…",RT AurigaInc SoftwareDevelopment Infographic AurigaInc https //t.co/AZ2drRO6jy Software MedicalDevices 6 Practices You S…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,RockPaperMoon,False,"SoftwareDevelopment, Infographic, Software, MedicalDevices","AurigaInc, AurigaInc",Earth,
1151939849777295360,Thu Jul 18 19:40:36 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @hcsmsa: Save the date! The next #hcsmSA tweetchat will take place on 8 Aug 2019, 20:30-21:30 SAST to discuss #Blockchain in South Afric…",RT hcsmsa Save date The next hcsmSA tweetchat take place 8 Aug 2019 20:30-21:30 SAST discuss Blockchain South Afric…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,DJKerr88,,"hcsmSA, Blockchain",hcsmsa,"Bray, Ireland",
1151939793439223808,Thu Jul 18 19:40:23 +0000 2019,"<a href=""https://ho.com"" rel=""nofollow"">auto is the only way it can be </a>",RT @ConnectedWMag: Denise McCutchen Grace @Concentrix is responsible for a staff of 265 technology professionals. https://t.co/iFQfEO8JRa #…,RT ConnectedWMag Denise McCutchen Grace Concentrix responsible staff 265 technology professionals https //t.co/iFQfEO8JRa …,"Sentiment(polarity=0.2, subjectivity=0.55)",0.2,0.55,en,0,4,sectest9,False,,"ConnectedWMag, Concentrix","Hyderabad, India",
1151939753782198272,Thu Jul 18 19:40:13 +0000 2019,"<a href=""https://www.google.com/?gfe_rd=cr"" rel=""nofollow"">Orchestration</a>","RT @RevelTechnology: Are you ready for a reliable, scalable and easy-to-use #orchestration and #automation engine? We're excited about the…",RT RevelTechnology Are ready reliable scalable easy-to-use orchestration automation engine We 're excited the…,"Sentiment(polarity=0.2875, subjectivity=0.625)",0.2875,0.625,en,0,1,OrchestrateMe,,"orchestration, automation",RevelTechnology,"London, England",
1151939740192653312,Thu Jul 18 19:40:10 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","#DigitalTransformation: How one bank is using #AI, #bigdata and #chatbots to create new services… https://t.co/pXaqVD4JLf",DigitalTransformation How one bank using AI bigdata chatbots create new services… https //t.co/pXaqVD4JLf,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,0,RAlexJimenez,False,"DigitalTransformation, AI, bigdata, chatbots",,"Silicon Slopes, UT",
1151939717170155528,Thu Jul 18 19:40:05 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Denise McCutchen Grace @Concentrix is responsible for a staff of 265 technology professionals.… https://t.co/u5lnPpMuwM,Denise McCutchen Grace Concentrix responsible staff 265 technology professionals.… https //t.co/u5lnPpMuwM,"Sentiment(polarity=0.2, subjectivity=0.55)",0.2,0.55,en,1,4,ConnectedWMag,False,,Concentrix,"Carol Stream, IL",
1151939709796569088,Thu Jul 18 19:40:03 +0000 2019,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","#SoftwareDevelopment #Infographic 
by @AurigaInc | https://t.co/AZ2drRO6jy

#Software for #MedicalDevices: 6 Practi… https://t.co/CiMmORtq5J",SoftwareDevelopment Infographic AurigaInc https //t.co/AZ2drRO6jy Software MedicalDevices 6 Practi… https //t.co/CiMmORtq5J,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,AurigaInc,False,"SoftwareDevelopment, Infographic, Software, MedicalDevices",AurigaInc,"Woburn, MA",
1151939672110555136,Thu Jul 18 19:39:54 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JonathanAufray: 8 steps to become more #resilient:
- Accept change
- Become a continuous learner
- Reflect
- Cultivate relationships
-…",RT JonathanAufray 8 steps become resilient Accept change Become continuous learner Reflect Cultivate relationships -…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,3,0,elijahuwas,,resilient,JonathanAufray,"Lagos, Nigeria",
1151939665009659905,Thu Jul 18 19:39:52 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ingram Micro makes big #Cloud and #IoT investments in #Colombia to help businesses reach new levels of success in t… https://t.co/eDQbR2x8wc,Ingram Micro makes big Cloud IoT investments Colombia help businesses reach new levels success t… https //t.co/eDQbR2x8wc,"Sentiment(polarity=0.14545454545454545, subjectivity=0.18484848484848485)",0.14545454545454545,0.18484848484848485,en,1,1,IngramMicroInc,False,"Cloud, IoT, Colombia",,"Irvine, CA",
1151939642431856641,Thu Jul 18 19:39:47 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Ronald_vanLoon: #MixedReality in the Operating Room
by @VRScout |

#InternetOfThings #IoT #VirtualReality #AR #AugmentedReality #Digita…",RT Ronald_vanLoon MixedReality Operating Room VRScout InternetOfThings IoT VirtualReality AR AugmentedReality Digita…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,15,CallisonMichael,,"MixedReality, InternetOfThings, IoT, VirtualReality, AR, AugmentedReality","Ronald_vanLoon, VRScout","Phoenix, AZ",
1151939602451697666,Thu Jul 18 19:39:37 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @theCUBE365: Bobby Patrick of UiPath discusses how companies are starting to adopt RPA and how business is transitioning into the ""Autom…",RT theCUBE365 Bobby Patrick UiPath discusses companies starting adopt RPA business transitioning `` Autom…,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,0,1,ILoveUiPath,,,theCUBE365,,
1151939587884716032,Thu Jul 18 19:39:34 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AFourTech: An Example of a #Robotics Process Automation project approach. 

@MikeQuindazzi @PwC via @antgrasso 

@HarbRimah @Social_Mol…",RT AFourTech An Example Robotics Process Automation project approach MikeQuindazzi PwC via antgrasso HarbRimah Social_Mol…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,20,schmarzo,,Robotics,"AFourTech, MikeQuindazzi, PwC, antgrasso, HarbRimah",Northern California,
1151939581245153280,Thu Jul 18 19:39:32 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @antgrasso: The World Economic Forum Top 10 Emerging Technologies 2019. Read the full report here &gt; https://t.co/3jzmbnCW73 @wef via @an…,RT antgrasso The World Economic Forum Top 10 Emerging Technologies 2019 Read full report gt https //t.co/3jzmbnCW73 wef via an…,"Sentiment(polarity=0.3499999999999999, subjectivity=0.4166666666666667)",0.3499999999999999,0.4166666666666667,en,0,59,Monteagudo_AI,False,,"antgrasso, wef",Republic of Belarus,
1151939564145127424,Thu Jul 18 19:39:28 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ustwo: Three. worked with us to adopt not only an #Agile way of working but an Agile way of thinking. Now they develop propositions in…,RT ustwo Three worked us adopt Agile way working Agile way thinking Now develop propositions in…,"Sentiment(polarity=0.5, subjectivity=0.75)",0.5,0.75,en,0,2,marcusustwo,,Agile,ustwo,Malmö,
1151939542796124160,Thu Jul 18 19:39:23 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @rgeehan: How does @VMware #SDWAN play a key role in #DigitalTransformation? 
Find out in this video, as @gregoryjwalton chats with @ine…",RT rgeehan How VMware SDWAN play key role DigitalTransformation Find video gregoryjwalton chats ine…,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,2,DellNetworking,,"SDWAN, DigitalTransformation","rgeehan, VMware, gregoryjwalton","Round Rock, TX",
1151939489583046656,Thu Jul 18 19:39:10 +0000 2019,"<a href=""http://news.fintechna.com"" rel=""nofollow"">fintrt</a>",RT @AlecSocial: RT @InterSystems: Learn more on how to deliver #DigitalTransformation projects that boost business operations and customer…,RT AlecSocial RT InterSystems Learn deliver DigitalTransformation projects boost business operations customer…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,fintechna,,DigitalTransformation,"AlecSocial, InterSystems",LON | NYC | HKG  | SYD | SIN,
1151939484545683457,Thu Jul 18 19:39:09 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @SmartCityexpo: #SF bans #FacialRecognition tech

""It's psychologically unhealthy,"" says @AaronPeskin

#Digitaltransformation #Security…",RT SmartCityexpo SF bans FacialRecognition tech '' It 's psychologically unhealthy '' says AaronPeskin Digitaltransformation Security…,"Sentiment(polarity=-0.4, subjectivity=0.7)",-0.4,0.7,en,0,26,Paula_Piccard,,"SF, FacialRecognition, Digitaltransformation, Security","SmartCityexpo, AaronPeskin","New York, USA",
1151939211928297477,Thu Jul 18 19:38:04 +0000 2019,"<a href=""https://bypeers.com/"" rel=""nofollow"">ByPeers Social CRM</a>","RT @antgrasso: A Digital Twin is a virtual reality copy that is identical in every way to the 'real' version, apart from the fact it exists…",RT antgrasso A Digital Twin virtual reality copy identical every way 'real version apart fact exists…,"Sentiment(polarity=0.1, subjectivity=0.15000000000000002)",0.1,0.15000000000000002,en,0,67,iamBrianGraham,,,antgrasso,New York City,
1151939175052005376,Thu Jul 18 19:37:55 +0000 2019,"<a href=""https://www.linkedin.com/in/brianmmulder/"" rel=""nofollow"">datadrivencare_helper</a>",RT @PFraenkler: Ex-Apple CEO John Sculley: Why Sensors Are the Future of Health Care Tech #eHealth #mHealth #HealthIT #digitalhealth #Healt…,RT PFraenkler Ex-Apple CEO John Sculley Why Sensors Are Future Health Care Tech eHealth mHealth HealthIT digitalhealth Healt…,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125,en,0,3,datadrivencare,,"eHealth, mHealth, HealthIT, digitalhealth",PFraenkler,"Amsterdam, The Netherlands",
1151939170316640256,Thu Jul 18 19:37:54 +0000 2019,"<a href=""https://www.linkedin.com/in/brianmmulder/"" rel=""nofollow"">datadrivencare_helper</a>",RT @RelentlesHealth: Higher #quality #healthsystems or the need for wider #specialtycoverage? Suzanne Clough of @ArmadaHealth discusses on…,RT RelentlesHealth Higher quality healthsystems need wider specialtycoverage Suzanne Clough ArmadaHealth discusses on…,"Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5,en,0,1,datadrivencare,,"quality, healthsystems, specialtycoverage","RelentlesHealth, ArmadaHealth","Amsterdam, The Netherlands",
1151939161705857026,Thu Jul 18 19:37:52 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @5Gguide: @Huawei dominates global race to 5G, inking over 50 contracts despite US crackdown — RT Business News https://t.co/pUhA7Sdm74…",RT 5Gguide Huawei dominates global race 5G inking 50 contracts despite US crackdown — RT Business News https //t.co/pUhA7Sdm74…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,5,PriorityDomains,False,,"5Gguide, Huawei",Domain Name For Sale,
1151939154168688640,Thu Jul 18 19:37:51 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @5Gguide: 5G to drive smartphone growth next year: Gartner https://t.co/vyKikxMop8 #5G #5GIsHere #5Gswitch #5Gguide #business #entrepren…,RT 5Gguide 5G drive smartphone growth next year Gartner https //t.co/vyKikxMop8 5G 5GIsHere 5Gswitch 5Gguide business entrepren…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,5,PriorityDomains,False,"5G, 5GIsHere, 5Gswitch, 5Gguide, business",5Gguide,Domain Name For Sale,
